LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID542859,542859,0,34.64075469970703,17.486152265800825,5.784360386268034,0.0,2.326207958161831,49,0.75,1,,612.8918918918919,591.0,487.0,885.0,22677.0,96.2464382555369,36473.7027027027,35765.0,29483.0,46931.0,1349527.0,5038.789111950878,,,0.049327665511923725,0.5986991536213676,0.05006507111413457,0.6902434467821139
ID542476,542476,0,26.593910217285156,17.452324921533073,5.516537511802906,0.0,2.0888397991657257,44,0.75,1,,611.4864864864865,600.0,523.0,752.0,22625.0,48.63619001298291,37371.05405405405,37794.0,28733.0,46931.0,1382729.0,4762.73614722757,,,0.046733329003454706,1.1226593013822777,0.06797961794934228,0.9989058937622658
ID541453,541453,0,25.007097244262695,17.875805926162734,5.674558460531388,0.0,0.4747363179922104,10,0.75,1,,620.6216216216217,607.0,504.0,795.0,22963.0,72.50032618752344,34739.18918918919,33260.0,28532.0,46412.0,1285350.0,4878.324005445118,,,0.026198847748296564,0.43708671367857577,0.03751935728508576,0.5150367440665427
ID542607,542607,0,22.737768173217773,17.638134445082986,5.834892217532938,0.0,1.7565243765711784,37,0.75,1,,601.5945945945946,596.0,493.0,804.0,22259.0,63.69783681110697,34739.18918918919,33260.0,28532.0,46412.0,1285350.0,4878.324005445118,,,0.037775396332449675,0.687566797619741,0.03751935728508576,0.5150367440665427
ID541953,541953,0,27.661535263061523,17.772342532499547,5.609516094808657,0.0,1.091893531382084,23,0.75,1,,610.081081081081,607.0,522.0,909.0,22573.0,75.22535712347502,35468.67567567567,35348.0,26443.0,46412.0,1312341.0,5066.2480586615475,,,0.04621457855694004,0.7164922950770426,0.052941521117570604,0.7040130053899905
ID542342,542342,0,27.058849334716797,17.678381860998147,5.7783196026892725,0.0,1.8989452719688416,40,0.75,1,,620.7567567567568,588.0,539.0,796.0,22968.0,68.45939810712032,34739.18918918919,33260.0,28532.0,46412.0,1285350.0,4878.324005445118,,,0.05186693487305407,0.894227774578229,0.03751935728508576,0.5150367440665427
ID541319,541319,0,24.66899871826172,18.175355550807943,5.6457406165499435,0.0,0.5222099497914314,11,0.75,1,,619.3243243243244,613.0,508.0,817.0,22915.0,74.5151192913425,30974.324324324323,30855.0,24128.0,39765.0,1146050.0,4135.350193783499,,,0.04527541355345663,0.7200048515185148,0.015305676078541336,0.22582667911686247
