LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID309445,309445,0,13.897818565368652,24.5434,28.9821,0.0,1.2470026910305023,27,0.75,1,,563.6216216216217,557.0,436.0,737.0,20854.0,69.76203653665611,7184.0,7043.0,6053.0,9141.0,265808.0,761.6328949478657,,,0.08088323975515847,1.209144615611506,0.02083169658807783,0.38496488928172246
ID308551,308551,0,21.94609260559082,23.964654715245626,26.57108675125487,0.0,0.32329699397087097,7,0.75,1,,588.1621621621622,580.0,501.0,695.0,21762.0,52.359607795785955,9032.216216216217,9216.0,7414.0,10716.0,334192.0,880.0278447341923,,,0.033852799239153165,0.7356420915748628,0.023181548212646834,0.46506927135643894
ID308999,308999,0,26.45332908630371,24.82123007012242,28.109550365510245,0.0,0.9698909819126129,21,0.75,1,,597.5135135135135,590.0,509.0,723.0,22108.0,56.17513369495123,7865.513513513513,7825.0,6053.0,10851.0,291024.0,1139.382450219358,,,0.038351684802869726,0.7857304577715766,-0.0017917389643414487,-0.024782272608333135
ID308480,308480,0,29.823652267456055,24.356624022767868,27.34409170199457,0.0,0.6004087030887604,13,0.75,1,,602.5135135135135,591.0,475.0,775.0,22293.0,71.99946821625437,9154.486486486487,9141.0,7729.0,10851.0,338716.0,732.6397713300408,,,0.04744317546500201,0.7580725602289836,0.05622190718283652,1.3302212944006249
ID308865,308865,0,20.48085594177246,24.628750565927064,27.676685736399495,0.0,0.5542234182357788,12,0.75,1,,598.1081081081081,599.0,493.0,740.0,22130.0,58.031497091274964,8722.108108108108,8683.0,6548.0,10851.0,322718.0,966.6527235713908,,,0.03730642504675503,0.7413486089959579,0.03978623870373889,0.6905097268458814
ID308428,308428,0,25.95383071899414,23.889318216839836,26.81849280110285,0.0,0.09237056970596313,2,0.75,1,,590.081081081081,590.0,496.0,804.0,21833.0,75.86002401293611,9145.0,9273.0,7717.0,10716.0,338365.0,784.7910549948948,,,0.04294089939409133,0.6405309924158529,0.032353024181731,0.7303756892285644
ID308749,308749,0,35.79518508911133,23.78076344151572,26.974872675318537,0.0,0.4618528485298157,10,0.75,1,,622.2162162162163,618.0,515.0,789.0,23022.0,70.2068907409202,9145.0,9273.0,7717.0,10716.0,338365.0,784.7910549948948,,,0.052447007601190795,0.8833077848175952,0.032353024181731,0.7303756892285644
