LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID459079,459079,0,26.08380889892578,10.582128410129886,2.394044109967169,0.0,1.0222697108983994,22,0.75,1,,602.1081081081081,598.0,513.0,736.0,22278.0,53.57330584441378,10426.891891891892,11169.0,5526.0,15365.0,385795.0,3020.59584614787,,,0.05189174047478576,1.1088765961859988,0.05148692123599641,0.3380533885143512
ID459399,459399,0,33.38728332519531,10.734032864938554,2.43221503045828,0.0,1.3475373461842537,29,0.75,1,,602.6216216216217,600.0,493.0,738.0,22297.0,61.33983269519957,10426.891891891892,11169.0,5526.0,15365.0,385795.0,3020.59584614787,,,0.059154754596743624,1.0973934286455491,0.05148692123599641,0.3380533885143512
ID459014,459014,0,16.632097244262695,10.817054340108283,2.3753944969053946,0.0,0.836402490735054,18,0.75,1,,584.9459459459459,572.0,509.0,746.0,21643.0,53.43373151543568,10426.891891891892,11169.0,5526.0,15365.0,385795.0,3020.59584614787,,,0.03897700873002651,0.8213585761940553,0.05148692123599641,0.3380533885143512
ID459459,459459,0,18.32817840576172,10.708440794454665,2.4596772680554086,0.0,1.533404566347599,33,0.75,1,,576.4324324324324,567.0,492.0,741.0,21328.0,61.346710742458875,10426.891891891892,11169.0,5526.0,15365.0,385795.0,3020.59584614787,,,0.029379217753063954,0.5363545311617367,0.05148692123599641,0.3380533885143512
ID459586,459586,0,18.499656677246094,10.609896834608216,2.2858722046159134,0.0,1.672804981470108,36,0.75,1,,568.1891891891892,558.0,486.0,738.0,21023.0,54.28005457186207,10426.891891891892,11169.0,5526.0,15365.0,385795.0,3020.59584614787,,,0.03060576592662699,0.6217178992000366,0.05148692123599641,0.3380533885143512
ID458496,458496,0,17.93585968017578,10.882456569912117,2.4312690359884077,0.0,0.278800830245018,6,0.75,1,,575.027027027027,570.0,495.0,729.0,21276.0,49.37975658466089,10005.405405405405,10293.0,5413.0,15365.0,370200.0,3173.4470695606856,,,0.030045699554176714,0.6793524333953147,0.032494681254395946,0.19845309898065774
ID458893,458893,0,26.74088478088379,10.71760685061497,2.5372343925676075,0.0,0.9293361008167267,20,0.75,1,,579.3243243243244,570.0,490.0,727.0,21435.0,57.335297473165134,11984.891891891892,12330.0,6614.0,17067.0,443441.0,2733.5869169339453,,,0.04028852415563825,0.7826313497091926,0.07430530319548415,0.6064895473495395
