LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID412614,412614,0,19.12630271911621,0.9477573687298984,10.912676134074966,0.0,0.09450370073318481,2,0.75,1,,588.918918918919,581.0,495.0,776.0,21790.0,62.91898599626983,7138.108108108108,7002.0,5705.0,9221.0,264110.0,939.2442228782726,,,0.029703438176035952,0.5400057023904603,-0.015364311430042025,-0.2371767496309238
ID412390,412390,0,25.750709533691406,1.101344359831185,10.916780129372171,0.0,0.28351110219955444,6,0.75,1,,597.4594594594595,597.0,491.0,759.0,22106.0,61.359412297360514,7138.108108108108,7002.0,5705.0,9221.0,264110.0,939.2442228782726,,,0.03908787206381085,0.7325664049226515,-0.015364311430042025,-0.2371767496309238
ID412215,412215,0,15.67330265045166,0.9681529966919629,10.28906372508374,0.0,0.04725185036659241,1,0.75,1,,585.081081081081,574.0,494.0,843.0,21648.0,79.03563836733484,6782.972972972973,6656.0,5370.0,9491.0,250970.0,1090.8098033236715,,,0.028971166858546338,0.41685581817331585,-0.012674729639452854,-0.15965388878646813
ID412446,412446,0,18.037508010864258,1.0406823110238506,10.816410581420559,0.0,0.23625925183296204,5,0.75,1,,601.2972972972973,598.0,504.0,752.0,22248.0,50.6133847387696,7069.054054054054,6965.0,5705.0,9406.0,261555.0,1012.0320028412021,,,0.039192393182392815,0.8961066294830874,-0.005937467041784595,-0.0834419719029342
ID412557,412557,0,26.283817291259766,0.8962357762338772,10.817957193291758,0.0,0.14175555109977722,3,0.75,1,,613.027027027027,615.0,514.0,708.0,22682.0,51.44926653536499,6617.891891891892,6461.0,5370.0,9221.0,244862.0,857.1514122624682,,,0.04224927705280547,0.9660021861719101,-0.032052684641799924,-0.5113341635393489
ID412157,412157,0,23.086463928222656,1.230351031557141,10.765922131348331,0.0,0.33076295256614685,7,0.75,1,,583.6756756756756,577.0,473.0,728.0,21596.0,58.39523099537327,7514.8378378378375,7548.0,5744.0,10377.0,278049.0,1170.7356308823173,,,0.031437009564510954,0.6092881425940557,0.015155793529504732,0.19166232652525286
ID412312,412312,0,32.90205383300781,0.8759889567906204,10.90736664405893,0.0,0.18900740146636963,4,0.75,1,,615.4864864864865,612.0,485.0,739.0,22773.0,63.069900208517154,6757.945945945946,6546.0,5705.0,8306.0,250044.0,761.256999454993,,,0.04628723385221557,0.8634489693593353,-0.028588140319060845,-0.5225115733587536
